name,qid,human,transformer,gpt3,chat_user_collo,chat_user_natural
map_cut_20            ,106_5,0.0024,0.0238,0.0967,0,0.1435
map_cut_20            ,106_6,0.125,0.1477,0.2032,0.2764,0.2038
map_cut_20            ,106_7,0.1227,0.3575,0.1981,0.1408,0.2944
map_cut_20            ,106_8,0.0104,0,0.0324,0.006,0.029
map_cut_20            ,107_1,0.1172,0.1569,0.1519,0.1519,0.1519
map_cut_20            ,107_2,0.3078,0.2259,0.1761,0.1937,0.1291
map_cut_20            ,107_3,0.2883,0.0981,0.1917,0.1439,0.2046
map_cut_20            ,107_4,0.1944,0,0,0.0018,0.0299
map_cut_20            ,107_5,0.1208,0.0396,0.0606,0.1099,0.0926
map_cut_20            ,107_6,0.1924,0.1288,0.0864,0.1305,0.1922
map_cut_20            ,107_7,0.2619,0.208,0.1576,0.2239,0.1679
map_cut_20            ,107_8,0.2926,0.3617,0.231,0.2703,0.2703
map_cut_20            ,108_1,0.1353,0.2047,0.1847,0.1847,0.1847
map_cut_20            ,108_2,0.0822,0.1467,0.1708,0.1392,0.1235
map_cut_20            ,108_3,0.001,0.0808,0.094,0.0617,0.1811
map_cut_20            ,108_4,0.0039,0.0161,0.1124,0.1038,0.0916
map_cut_20            ,108_5,0.1771,0.1555,0.1822,0.0681,0.2105
map_cut_20            ,108_6,0.0026,0,0.0041,0.015,0.027
map_cut_20            ,108_7,0.137,0.0311,0.18,0.1936,0.1669
map_cut_20            ,108_8,0.2799,0.1927,0.2187,0.2127,0.2635
map_cut_20            ,110_1,0.1926,0.2068,0.2206,0.2206,0.2206
map_cut_20            ,110_2,0.1832,0.0162,0.1515,0.2135,0.1865
map_cut_20            ,110_3,0.046,0.0223,0.0812,0,0.1197
map_cut_20            ,110_4,0.1682,0.009,0.144,0.1639,0.1622
map_cut_20            ,110_5,0.4107,0.4812,0.0152,0.0523,0.383
map_cut_20            ,110_6,0,0,0.2,0.2719,0.2261
map_cut_20            ,110_7,0.2508,0,0.0648,0.0225,0.1534
map_cut_20            ,110_8,0.3865,0.0473,0.0062,0.1014,0.1593
map_cut_20            ,110_9,0.168,0.05,0.0188,0.077,0.0622
map_cut_20            ,111_1,0.1823,0.0691,0.1868,0.1868,0.1868
map_cut_20            ,111_2,0.3926,0.0594,0.0419,0,0.0376
map_cut_20            ,111_3,0.1257,0,0.289,0,0
map_cut_20            ,111_4,0.2245,0,0.1225,0.1801,0.1269
map_cut_20            ,111_5,0.0056,0,0.0067,0,0
map_cut_20            ,111_6,0.4822,0.6083,0.4949,0.5247,0.639
map_cut_20            ,111_7,0.1,0,0,0.3333,0.3333
map_cut_20            ,111_8,0.0024,0.1977,0.1959,0.0997,0.0967
map_cut_20            ,111_9,0.0193,0.0029,0.1197,0.05,0.0124
map_cut_20            ,112_1,0.1898,0.3629,0.3059,0.3059,0.3059
map_cut_20            ,112_2,0.8297,0,0.3115,0.4031,0.6161
map_cut_20            ,112_3,0.1733,0.1588,0.0415,0.0877,0.1462
map_cut_20            ,112_4,0.0659,0.0846,0.1955,0.0767,0.1464
map_cut_20            ,112_5,0.0935,0.1217,0.1074,0.1556,0.1556
map_cut_20            ,112_6,0.0461,0.0913,0.0886,0.0234,0.105
map_cut_20            ,112_7,0.1236,0.0027,0.0393,0.1972,0.0866
map_cut_20            ,112_9,0,0.0625,0.1607,0.0063,0.0667
map_cut_20            ,113_1,0.1086,0.1085,0.1556,0.1556,0.1556
map_cut_20            ,113_2,0.1489,0.0731,0.0477,0.0526,0.047
map_cut_20            ,113_3,0.2051,0,0.1224,0.0975,0.0271
map_cut_20            ,113_4,0.0049,0,0,0,0
map_cut_20            ,113_5,0.0991,0,0,0.0125,0
map_cut_20            ,113_6,0.1811,0.0272,0.1232,0,0.0328
map_cut_20            ,113_7,0.1622,0,0.0052,0.0013,0
map_cut_20            ,113_8,0.0497,0.0065,0.0086,0,0
map_cut_20            ,115_1,0.061,0.0919,0.1453,0.1453,0.1453
map_cut_20            ,115_10,0.0926,0.0064,0.0208,0,0.0833
map_cut_20            ,115_11,0.0227,0.25,0.25,0.25,0.25
map_cut_20            ,115_2,0.2313,0.0153,0.195,0.0629,0.1855
map_cut_20            ,115_3,0.141,0.0897,0.0769,0.1077,0.0897
map_cut_20            ,115_4,0.3153,0,0.2817,0.0056,0.2083
map_cut_20            ,115_5,0.1776,0,0.1889,0.0897,0.1399
map_cut_20            ,115_6,0.1284,0.0042,0.1,0.0588,0.077
map_cut_20            ,115_7,0.2731,0.0833,0.0833,0.0139,0.0833
map_cut_20            ,115_8,0.1892,0,0.3132,0.1809,0.2591
map_cut_20            ,115_9,0.0855,0.032,0.1185,0.0016,0.0192
map_cut_20            ,116_1,0.2663,0.2205,0.3163,0.3163,0.3163
map_cut_20            ,116_2,0.275,0.2111,0.1354,0.18,0.1472
map_cut_20            ,116_3,0.0625,0.0304,0,0.0037,0
map_cut_20            ,116_4,0.0288,0,0.1091,0.1929,0.219
map_cut_20            ,116_5,0.1667,0,0.1162,0,0
map_cut_20            ,116_6,0.6044,0.154,0.0884,0.2852,0.1093
map_cut_20            ,116_7,0.014,0,0.0343,0.0133,0.0191
map_cut_20            ,116_8,0.0079,0.0238,0.0087,0.0201,0.0299
map_cut_20            ,117_1,0,0.4868,0.3356,0.3356,0.3356
map_cut_20            ,117_10,0,0,0.0294,0,0
map_cut_20            ,117_2,0,0.0167,0.1677,0,0
map_cut_20            ,117_3,0,0,0.0909,0.0455,0.5467
map_cut_20            ,117_4,0,0,0.3348,0.4165,0.3998
map_cut_20            ,117_5,0,0.5583,0.5583,0.5667,0.6389
map_cut_20            ,117_6,0,0.5917,0.6736,0.6333,0.831
map_cut_20            ,117_8,0,0.2,0.4,0.0333,0.2
map_cut_20            ,117_9,0,0.0375,0.162,0.0692,0.1647
map_cut_20            ,118_1,0.1026,0.1474,0.1715,0.1715,0.1715
map_cut_20            ,118_2,0.2046,0.3426,0.3043,0.2316,0.3065
map_cut_20            ,118_3,0.1701,0.3685,0.209,0.2822,0.2491
map_cut_20            ,118_4,0.0951,0.0035,0.1716,0.1739,0.065
map_cut_20            ,118_5,0.07,0,0.1889,0.2164,0.2
map_cut_20            ,118_6,0.1181,0,0.1944,0.1115,0.1534
map_cut_20            ,118_7,0.0844,0.1159,0.1026,0.0966,0.1421
map_cut_20            ,118_8,0.1697,0.103,0.0052,0.0543,0.0949
map_cut_20            ,119_1,0.1413,0.3992,0.337,0.337,0.337
map_cut_20            ,119_2,0.3325,0,0.4021,0.3645,0.3045
map_cut_20            ,119_3,0.3771,0.1649,0.185,0,0
map_cut_20            ,119_4,0.2091,0,0,0,0
map_cut_20            ,119_5,0,0.1133,0.0795,0,0.0038
map_cut_20            ,119_6,0.0329,0.3734,0.1587,0.2417,0.2902
map_cut_20            ,119_7,0.0012,0.1322,0.0697,0.1334,0.1996
map_cut_20            ,119_8,0.0139,0.0928,0.0129,0,0.0789
map_cut_20            ,121_1,0.0522,0.226,0.0709,0.0709,0.0709
map_cut_20            ,121_2,0.1821,0.207,0.2105,0.2293,0.088
map_cut_20            ,121_3,0.1227,0.2144,0.1102,0.0548,0.1149
map_cut_20            ,121_4,0.1266,0.2339,0.2912,0.3309,0.2841
map_cut_20            ,121_5,0,0.1429,0.7514,0.0286,0.0286
map_cut_20            ,121_6,0.0667,0.1786,0.3083,0.0204,0.119
map_cut_20            ,121_7,0,0.4167,0.4931,0.4062,0.3854
map_cut_20            ,121_8,0.3685,0,0.2232,0.1653,0.2572
map_cut_20            ,124_1,0.0467,0.2298,0.052,0.052,0.052
map_cut_20            ,124_10,0.187,0.0993,0.1402,0.0636,0.0726
map_cut_20            ,124_11,0.1171,0.111,0.11,0.1526,0.0615
map_cut_20            ,124_2,0.1477,0.1868,0.1307,0.018,0.0644
map_cut_20            ,124_3,0.0596,0.0438,0.0401,0.0122,0.0146
map_cut_20            ,124_4,0.0259,0.0922,0,0.0145,0.0246
map_cut_20            ,124_5,0.0295,0.0265,0.0152,0.0878,0.1837
map_cut_20            ,124_6,0.2083,0.1278,0.1543,0.1081,0.0855
map_cut_20            ,124_7,0.0611,0.0759,0.1225,0.052,0.0647
map_cut_20            ,124_8,0.0731,0.0722,0.064,0.0514,0.0561
map_cut_20            ,124_9,0.1613,0.0127,0.0538,0.0334,0.1169
map_cut_20            ,125_1,0.2339,0.5629,0.4527,0.4527,0.4527
map_cut_20            ,125_2,0.0952,0.619,0.7211,0.5024,0.6429
map_cut_20            ,125_3,0.2552,0.5568,0.5,0.4437,0.5
map_cut_20            ,125_4,0.0021,0.0368,0.0865,0.0425,0.0769
map_cut_20            ,125_5,0.2865,0.1428,0.3365,0.0017,0.3507
map_cut_20            ,125_6,0,0,0.1875,0.125,0.1806
map_cut_20            ,127_1,0.0846,0.1457,0.1316,0.1316,0.1316
map_cut_20            ,127_2,0.0499,0.0406,0.0066,0.0631,0.0253
map_cut_20            ,127_3,0.1309,0.0117,0.2121,0.2187,0.2558
map_cut_20            ,127_4,0.4823,0,0.3309,0.2896,0.4969
map_cut_20            ,127_5,0,0.0833,0.2869,0,0.2653
map_cut_20            ,127_6,0.2799,0.3782,0.355,0.2497,0.4031
map_cut_20            ,127_7,0.1723,0.1407,0.3474,0.2198,0.2845
map_cut_20            ,127_8,0.0376,0.1957,0.2316,0.2567,0.3065
map_cut_20            ,127_9,0.0994,0.0095,0.0154,0.1628,0.0476
map_cut_20            ,128_1,0.1998,0.0656,0.0535,0.0535,0.0535
map_cut_20            ,128_2,0.1764,0,0.2027,0.0611,0.0422
map_cut_20            ,128_3,0.0543,0.0263,0.0991,0.0377,0.029
map_cut_20            ,129_1,0.0568,0.0336,0.0421,0.0421,0.0421
map_cut_20            ,129_2,0.1175,0.133,0.1333,0.0295,0.0656
map_cut_20            ,129_3,0.0333,0.0298,0.0314,0.1274,0.1245
map_cut_20            ,129_4,0.3274,0.3748,0.3368,0.0729,0.0259
map_cut_20            ,129_5,0.2087,0.2068,0.1118,0.1998,0.181
map_cut_20            ,129_6,0.0607,0,0,0,0.0044
map_cut_20            ,129_7,0.2621,0.2027,0.2484,0,0.1959
map_cut_20            ,129_8,0.045,0,0.0238,0.0233,0.0238
map_cut_20            ,131_1,0.0386,0.1423,0.1123,0.1123,0.1123
map_cut_20            ,131_10,0.174,0.188,0.0167,0.0699,0.2614
map_cut_20            ,131_2,0.1836,0.017,0.037,0,0.0297
map_cut_20            ,131_3,0.0717,0.0467,0.1303,0.3452,0.3829
map_cut_20            ,131_4,0.2565,0.599,0.5216,0.4523,0.5946
map_cut_20            ,131_5,0.2027,0.1283,0.003,0,0.1509
map_cut_20            ,131_6,0.4466,0.3462,0.5439,0.1625,0.5041
map_cut_20            ,131_7,0.1584,0.0348,0.0059,0.0333,0.0316
map_cut_20            ,131_8,0.1518,0.0493,0.0019,0.1057,0.1246
map_cut_20            ,131_9,0.0363,0.0012,0.0036,0,0
map_cut_20            ,all,0.1382,0.1244,0.1606,0.1307,0.1658
map_cut_200           ,106_1,0.0695,0.04,0.1342,0.1342,0.134
map_cut_200           ,106_10,0.0632,0.2134,0.0497,0.1829,0.0743
map_cut_200           ,106_2,0.1174,0.0141,0.1014,0.0053,0.0709
map_cut_200           ,106_3,0.0893,0.1025,0.1114,0,0.0585
map_cut_200           ,106_4,0.2362,0.3108,0.3055,0.3513,0.2535
map_cut_200           ,106_5,0.0147,0.0381,0.189,0,0.1596
map_cut_200           ,106_6,0.125,0.1685,0.2409,0.2906,0.2452
map_cut_200           ,106_7,0.1856,0.4788,0.3004,0.2731,0.4149
map_cut_200           ,106_8,0.0155,0.001,0.0433,0.006,0.0552
map_cut_200           ,107_1,0.2343,0.3464,0.3383,0.3383,0.3383
map_cut_200           ,107_2,0.5241,0.5114,0.4146,0.484,0.2782
map_cut_200           ,107_3,0.4458,0.1886,0.3379,0.2446,0.342
map_cut_200           ,107_4,0.2848,0,0.0048,0.0105,0.0791
map_cut_200           ,107_5,0.1405,0.1369,0.162,0.1941,0.1858
map_cut_200           ,107_6,0.3877,0.2361,0.2355,0.2532,0.3467
map_cut_200           ,107_7,0.4215,0.446,0.3795,0.4572,0.3752
map_cut_200           ,107_8,0.5395,0.5686,0.4904,0.511,0.511
map_cut_200           ,108_1,0.2087,0.3796,0.3942,0.3942,0.3942
map_cut_200           ,108_2,0.1273,0.284,0.314,0.2569,0.2383
map_cut_200           ,108_3,0.0048,0.1287,0.1945,0.143,0.2979
map_cut_200           ,108_4,0.0185,0.0486,0.1755,0.1575,0.1201
map_cut_200           ,108_5,0.3642,0.3209,0.4195,0.1437,0.3732
map_cut_200           ,108_6,0.0036,0.0005,0.0068,0.0268,0.0282
map_cut_200           ,108_7,0.1741,0.0954,0.4174,0.3148,0.3079
map_cut_200           ,108_8,0.3682,0.2843,0.294,0.2932,0.3503
map_cut_200           ,110_1,0.259,0.329,0.3112,0.3112,0.3112
map_cut_200           ,110_2,0.3126,0.0406,0.3743,0.4241,0.4288
map_cut_200           ,110_3,0.2122,0.1164,0.3919,0,0.364
map_cut_200           ,110_4,0.3724,0.0214,0.3344,0.3344,0.3564
map_cut_200           ,110_5,0.5005,0.5713,0.0259,0.0768,0.4834
map_cut_200           ,110_6,0.0006,0,0.2649,0.3397,0.264
map_cut_200           ,110_7,0.3233,0,0.0841,0.0793,0.2072
map_cut_200           ,110_8,0.4696,0.1069,0.0208,0.1552,0.2729
map_cut_200           ,110_9,0.3097,0.06,0.0511,0.1075,0.0973
map_cut_200           ,111_1,0.3687,0.2196,0.224,0.224,0.224
map_cut_200           ,111_2,0.5805,0.087,0.1013,0.0003,0.0543
map_cut_200           ,111_3,0.149,0.0003,0.4257,0.0019,0
map_cut_200           ,111_4,0.2601,0.0003,0.139,0.1882,0.1428
map_cut_200           ,111_5,0.0533,0.0116,0.0365,0.0036,0.0014
map_cut_200           ,111_6,0.5048,0.6243,0.5533,0.5651,0.6738
map_cut_200           ,111_7,0.1,0.0102,0,0.3564,0.3564
map_cut_200           ,111_8,0.011,0.3121,0.2824,0.1463,0.1483
map_cut_200           ,111_9,0.077,0.0049,0.2699,0.1216,0.0904
map_cut_200           ,112_1,0.2679,0.6055,0.5812,0.5812,0.5812
map_cut_200           ,112_2,0.8737,0.0013,0.3962,0.4621,0.6785
map_cut_200           ,112_3,0.3329,0.2768,0.1618,0.1863,0.3037
map_cut_200           ,112_4,0.0921,0.2651,0.4489,0.2372,0.3919
map_cut_200           ,112_5,0.1465,0.2147,0.2825,0.3022,0.3022
map_cut_200           ,112_6,0.0964,0.1784,0.2098,0.1074,0.2068
map_cut_200           ,112_7,0.1618,0.0027,0.0869,0.2703,0.1099
map_cut_200           ,112_9,0.0014,0.0728,0.1732,0.0101,0.0729
map_cut_200           ,113_1,0.1397,0.184,0.2274,0.2274,0.2274
map_cut_200           ,113_2,0.2858,0.1839,0.2294,0.2043,0.1988
map_cut_200           ,113_3,0.2389,0.0022,0.23,0.1848,0.1067
map_cut_200           ,113_4,0.0132,0,0,0,0
map_cut_200           ,113_5,0.1399,0.0038,0.0022,0.0125,0.0024
map_cut_200           ,113_6,0.212,0.15,0.2897,0,0.167
map_cut_200           ,113_7,0.2103,0,0.0177,0.016,0.015
map_cut_200           ,113_8,0.0988,0.0336,0.0241,0.027,0.0045
map_cut_200           ,115_1,0.2106,0.1882,0.2441,0.2441,0.2441
map_cut_200           ,115_10,0.1196,0.0132,0.0294,0.004,0.0833
map_cut_200           ,115_11,0.0227,0.25,0.25,0.25,0.25
map_cut_200           ,115_2,0.3142,0.0321,0.3518,0.0964,0.2816
map_cut_200           ,115_3,0.1592,0.0987,0.0808,0.1172,0.0966
map_cut_200           ,115_4,0.32,0,0.3002,0.0056,0.2184
map_cut_200           ,115_5,0.3353,0,0.3683,0.2765,0.3403
map_cut_200           ,115_6,0.1526,0.0042,0.104,0.0654,0.0833
map_cut_200           ,115_7,0.2959,0.0851,0.0926,0.0169,0.0898
map_cut_200           ,115_8,0.2409,0,0.484,0.3906,0.4014
map_cut_200           ,115_9,0.1166,0.0775,0.1644,0.0046,0.0344
map_cut_200           ,116_1,0.3504,0.2731,0.3939,0.3939,0.3939
map_cut_200           ,116_2,0.288,0.2148,0.1463,0.1985,0.1507
map_cut_200           ,116_3,0.1177,0.0674,0.0178,0.021,0.0151
map_cut_200           ,116_4,0.1034,0.0011,0.1872,0.2642,0.2884
map_cut_200           ,116_5,0.1905,0.0172,0.1162,0,0.0175
map_cut_200           ,116_6,0.6301,0.2043,0.1849,0.2923,0.1927
map_cut_200           ,116_7,0.0487,0.0534,0.0633,0.0329,0.0352
map_cut_200           ,116_8,0.0444,0.0347,0.0309,0.0633,0.0561
map_cut_200           ,117_1,0,0.5011,0.3714,0.3714,0.3714
map_cut_200           ,117_10,0.0097,0.0048,0.0314,0,0.0022
map_cut_200           ,117_2,0.0026,0.0262,0.1677,0,0.0064
map_cut_200           ,117_3,0.0011,0,0.097,0.0494,0.5467
map_cut_200           ,117_4,0.0019,0,0.3583,0.4518,0.4254
map_cut_200           ,117_5,0,0.5715,0.5825,0.5833,0.6389
map_cut_200           ,117_6,0,0.5917,0.694,0.6333,0.831
map_cut_200           ,117_8,0,0.2,0.4,0.0333,0.2
map_cut_200           ,117_9,0.0004,0.0937,0.1639,0.0927,0.1829
map_cut_200           ,118_1,0.1655,0.2075,0.2267,0.2267,0.2266
map_cut_200           ,118_2,0.36,0.5854,0.4861,0.4388,0.4626
map_cut_200           ,118_3,0.2998,0.5679,0.3184,0.4913,0.4468
map_cut_200           ,118_4,0.1448,0.006,0.2487,0.2199,0.1122
map_cut_200           ,118_5,0.07,0.0018,0.1889,0.2164,0.2031
map_cut_200           ,118_6,0.1994,0,0.2623,0.1795,0.2424
map_cut_200           ,118_7,0.2851,0.2756,0.2581,0.2168,0.2948
map_cut_200           ,118_8,0.4034,0.2952,0.1319,0.2608,0.2942
map_cut_200           ,119_1,0.3269,0.4867,0.4312,0.4312,0.4312
map_cut_200           ,119_2,0.4505,0.0046,0.5383,0.4216,0.4006
map_cut_200           ,119_3,0.5529,0.3143,0.3303,0,0
map_cut_200           ,119_4,0.4173,0.0028,0.0015,0.0035,0.0025
map_cut_200           ,119_5,0.0026,0.1655,0.1002,0,0.0054
map_cut_200           ,119_6,0.0547,0.5055,0.3171,0.4309,0.4725
map_cut_200           ,119_7,0.0118,0.2318,0.1066,0.3439,0.473
map_cut_200           ,119_8,0.0179,0.2831,0.0774,0,0.1157
map_cut_200           ,121_1,0.0615,0.3023,0.1341,0.1341,0.1341
map_cut_200           ,121_2,0.2568,0.2362,0.2608,0.2698,0.1489
map_cut_200           ,121_3,0.226,0.3146,0.2132,0.2074,0.2076
map_cut_200           ,121_4,0.194,0.2883,0.3693,0.4179,0.3789
map_cut_200           ,121_5,0,0.162,0.7514,0.0342,0.0308
map_cut_200           ,121_6,0.0692,0.2009,0.3194,0.0426,0.1385
map_cut_200           ,121_7,0.001,0.4716,0.5139,0.4379,0.4081
map_cut_200           ,121_8,0.3821,0,0.2607,0.2841,0.2871
map_cut_200           ,124_1,0.1112,0.3933,0.2739,0.2739,0.274
map_cut_200           ,124_10,0.4158,0.2459,0.3489,0.1549,0.1787
map_cut_200           ,124_11,0.2117,0.2399,0.2644,0.2663,0.1081
map_cut_200           ,124_2,0.3569,0.3858,0.3532,0.0701,0.2248
map_cut_200           ,124_3,0.1825,0.1491,0.1021,0.054,0.0532
map_cut_200           ,124_4,0.136,0.1965,0.0067,0.0257,0.0754
map_cut_200           ,124_5,0.0724,0.0645,0.0312,0.187,0.2193
map_cut_200           ,124_6,0.384,0.2866,0.3099,0.2599,0.2689
map_cut_200           ,124_7,0.0861,0.2433,0.3347,0.1764,0.2105
map_cut_200           ,124_8,0.1132,0.1877,0.202,0.1857,0.1556
map_cut_200           ,124_9,0.4278,0.0962,0.2736,0.1664,0.3776
map_cut_200           ,125_1,0.3481,0.7081,0.5918,0.5918,0.5918
map_cut_200           ,125_2,0.1033,0.658,0.7211,0.5255,0.6837
map_cut_200           ,125_3,0.2728,0.5568,0.526,0.456,0.5142
map_cut_200           ,125_4,0.0021,0.1019,0.0944,0.1157,0.0828
map_cut_200           ,125_5,0.4755,0.2229,0.4364,0.0269,0.4335
map_cut_200           ,125_6,0,0.0083,0.1875,0.1288,0.1806
map_cut_200           ,127_1,0.1175,0.3097,0.2474,0.2474,0.2474
map_cut_200           ,127_2,0.0808,0.119,0.048,0.0965,0.0784
map_cut_200           ,127_3,0.1838,0.0564,0.4851,0.4254,0.4542
map_cut_200           ,127_4,0.6298,0.0002,0.4566,0.3854,0.5779
map_cut_200           ,127_5,0.0032,0.1086,0.3006,0.0028,0.3405
map_cut_200           ,127_6,0.3983,0.5768,0.6149,0.4283,0.5982
map_cut_200           ,127_7,0.22,0.3204,0.4638,0.3351,0.361
map_cut_200           ,127_8,0.0469,0.2685,0.5512,0.5225,0.6437
map_cut_200           ,127_9,0.134,0.0127,0.0247,0.1959,0.1119
map_cut_200           ,128_1,0.2808,0.1638,0.1605,0.1605,0.1605
map_cut_200           ,128_2,0.284,0.0014,0.3363,0.1296,0.1041
map_cut_200           ,128_3,0.1856,0.0477,0.264,0.083,0.1101
map_cut_200           ,129_1,0.0681,0.0999,0.1109,0.1109,0.1109
map_cut_200           ,129_2,0.2155,0.2992,0.3169,0.0839,0.2349
map_cut_200           ,129_3,0.0361,0.0514,0.0969,0.2102,0.2529
map_cut_200           ,129_4,0.4416,0.5393,0.4747,0.1008,0.0711
map_cut_200           ,129_5,0.5061,0.4083,0.2897,0.4422,0.4046
map_cut_200           ,129_6,0.0849,0.0031,0.0024,0.0029,0.0066
map_cut_200           ,129_7,0.3209,0.2825,0.2979,0.0032,0.2621
map_cut_200           ,129_8,0.0686,0,0.0851,0.0781,0.0851
map_cut_200           ,131_1,0.0809,0.364,0.2748,0.2748,0.2748
map_cut_200           ,131_10,0.238,0.3368,0.1022,0.2102,0.4127
map_cut_200           ,131_2,0.37,0.0608,0.057,0.0007,0.0554
map_cut_200           ,131_3,0.1052,0.1154,0.27,0.5235,0.4815
map_cut_200           ,131_4,0.3218,0.7921,0.7135,0.5987,0.7943
map_cut_200           ,131_5,0.3674,0.2033,0.0139,0,0.2316
map_cut_200           ,131_6,0.5337,0.4831,0.6066,0.1801,0.6041
map_cut_200           ,131_7,0.3991,0.0865,0.054,0.1532,0.0726
map_cut_200           ,131_8,0.2062,0.1511,0.0231,0.2156,0.2495
map_cut_200           ,131_9,0.0454,0.0149,0.0319,0.0177,0.0125
map_cut_200           ,all,0.2091,0.1935,0.2498,0.2043,0.2488
map_cut_30            ,106_1,0.0503,0.0266,0.0784,0.0784,0.0784
map_cut_30            ,106_10,0.0255,0.1916,0.0474,0.1584,0.0513
map_cut_30            ,106_2,0.0739,0.0054,0.0745,0.0015,0.0385
map_cut_30            ,106_3,0.0731,0.0748,0.0787,0,0.0461
map_cut_30            ,106_4,0.2319,0.263,0.247,0.2921,0.2071
map_cut_30            ,106_5,0.0062,0.0324,0.1219,0,0.1435
map_cut_30            ,106_6,0.125,0.1477,0.2032,0.2764,0.2224
map_cut_30            ,106_7,0.131,0.4001,0.1981,0.1778,0.3297
map_cut_30            ,106_8,0.0104,0,0.0324,0.006,0.0374
map_cut_30            ,107_1,0.1264,0.1677,0.176,0.176,0.176
map_cut_30            ,107_2,0.3894,0.2849,0.2503,0.2665,0.1604
map_cut_30            ,107_3,0.356,0.1224,0.2274,0.1781,0.2487
map_cut_30            ,107_4,0.2175,0,0,0.0018,0.041
map_cut_30            ,107_5,0.1208,0.0491,0.0966,0.1178,0.0926
map_cut_30            ,107_6,0.2595,0.1513,0.1122,0.1629,0.2237
map_cut_30            ,107_7,0.347,0.2831,0.1881,0.2576,0.21
map_cut_30            ,107_8,0.3506,0.3925,0.2875,0.3022,0.3022
map_cut_30            ,108_1,0.1617,0.2553,0.2322,0.2322,0.2322
map_cut_30            ,108_2,0.0974,0.1735,0.2104,0.1649,0.1488
map_cut_30            ,108_3,0.0027,0.1025,0.1321,0.0728,0.2184
map_cut_30            ,108_4,0.0039,0.0229,0.1344,0.1241,0.0916
map_cut_30            ,108_5,0.2312,0.2039,0.2685,0.0681,0.2876
map_cut_30            ,108_6,0.0026,0,0.0041,0.015,0.027
map_cut_30            ,108_7,0.145,0.0464,0.2401,0.228,0.2237
map_cut_30            ,108_8,0.2934,0.2202,0.2463,0.2417,0.2761
map_cut_30            ,110_1,0.2122,0.2306,0.2315,0.2315,0.2315
map_cut_30            ,110_2,0.2301,0.0196,0.1739,0.2497,0.2093
map_cut_30            ,110_3,0.0885,0.0293,0.1231,0,0.1518
