name,qid,transformer,human,gpt3,chat_tom,chat_user_collo,chat_user_natural
iprec_at_recall_0.00  ,93_1,0.2,0.2,0.2,0.2,0.2,0.2
iprec_at_recall_0.00  ,93_2,1,1,0.5,1,1,1
iprec_at_recall_0.00  ,93_3,1,0.5,1,1,0.0014,0.0013
iprec_at_recall_0.00  ,93_4,0.0505,0.0575,0.0063,0.0072,0.1228,0.0072
iprec_at_recall_0.00  ,93_5,1,0.0211,0.25,0.25,0.2308,0.25
iprec_at_recall_0.00  ,93_6,0.0417,0.0006,0.1667,1,0.5,1
iprec_at_recall_0.00  ,94_1,1,1,1,1,1,1
iprec_at_recall_0.00  ,94_2,0.1,1,1,1,1,1
iprec_at_recall_0.00  ,94_3,0.5,0.3333,0.5,0.5,0.6667,1
iprec_at_recall_0.00  ,94_4,1,0.3333,0.1111,1,1,0.069
iprec_at_recall_0.00  ,94_5,0.6667,1,0.6667,1,1,1
iprec_at_recall_0.00  ,94_6,0.5,0.25,0.2,0.2273,0.1212,0.25
iprec_at_recall_0.00  ,94_7,0.1667,0.25,0.4,0.3,0.0103,0.2
iprec_at_recall_0.00  ,94_8,1,1,1,1,1,0.2727
iprec_at_recall_0.00  ,95_1,0.6667,0.6667,0.6667,0.6667,0.6667,0.6667
iprec_at_recall_0.00  ,95_2,1,0.4,0.5,0.0714,0.2,1
iprec_at_recall_0.00  ,95_3,1,1,1,1,1,1
iprec_at_recall_0.00  ,95_4,0.6667,0.6667,0.225,0.5,0.1031,0.75
iprec_at_recall_0.00  ,95_5,0.2941,0.4545,0.6667,0.6667,1,0.6667
iprec_at_recall_0.00  ,95_6,1,1,1,1,0.1739,1
iprec_at_recall_0.00  ,95_7,0.6667,0.6667,0.6667,1,0.7143,0.6
iprec_at_recall_0.00  ,95_8,1,1,1,1,1,1
iprec_at_recall_0.00  ,96_1,1,1,1,1,1,1
iprec_at_recall_0.00  ,96_3,1,1,0.5,0.25,0.3333,1
iprec_at_recall_0.00  ,96_4,1,1,1,1,1,1
iprec_at_recall_0.00  ,96_5,0.2,0.0556,0.5,0.25,0,0.5
iprec_at_recall_0.00  ,96_6,0.5714,0.6667,1,0.5,1,0.5
iprec_at_recall_0.00  ,96_7,1,1,1,1,1,1
iprec_at_recall_0.00  ,96_8,1,1,1,1,1,1
iprec_at_recall_0.00  ,97_1,1,1,1,1,1,1
iprec_at_recall_0.00  ,97_2,0.7,0.75,0.7692,0.6,0.6667,0.5556
iprec_at_recall_0.00  ,97_3,0.5,0.5,0.5,0.5714,0.4,0.4
iprec_at_recall_0.00  ,97_4,0.5,1,1,1,1,1
iprec_at_recall_0.00  ,97_5,0.3333,1,1,1,0.3333,1
iprec_at_recall_0.00  ,97_6,0.5,1,1,1,1,1
iprec_at_recall_0.00  ,97_7,0.0012,0.5,1,0.5,1,0.5
iprec_at_recall_0.00  ,97_8,0.0833,1,1,0.1948,0,0.4
iprec_at_recall_0.00  ,98_1,1,1,1,1,1,1
iprec_at_recall_0.00  ,98_2,0.2222,1,0.1915,1,0.5,0.3636
iprec_at_recall_0.00  ,98_3,0.0038,1,1,1,1,1
iprec_at_recall_0.00  ,98_4,0.0345,1,0.0882,0.5,0.1667,0.0138
iprec_at_recall_0.00  ,98_5,0.4375,0.4375,0.5,0.4,0.25,0.5
iprec_at_recall_0.00  ,98_6,0.8571,0.8333,0.8889,1,1,0.75
iprec_at_recall_0.00  ,98_7,0.5,0.1875,0.1143,0.1111,0.5,0.0769
iprec_at_recall_0.00  ,98_8,1,1,0.5,0.1429,1,0.1429
iprec_at_recall_0.00  ,99_1,1,1,1,1,1,1
iprec_at_recall_0.00  ,99_2,0.25,0.0667,0.1053,0.0029,0.1,0.1111
iprec_at_recall_0.00  ,99_3,0.024,1,1,0.0039,0.027,0.5
iprec_at_recall_0.00  ,99_4,1,1,0.1818,0.5,0.0794,0.25
iprec_at_recall_0.00  ,99_5,0,1,1,0.75,0.0769,0.75
iprec_at_recall_0.00  ,99_6,1,1,1,0.0769,1,0.5
iprec_at_recall_0.00  ,99_7,0.5,0.1837,0.1053,0.4583,0.3333,0.4583
iprec_at_recall_0.00  ,99_8,0.2121,1,1,1,1,1
iprec_at_recall_0.00  ,all,0.5737,0.763,0.69,0.6872,0.5725,0.674
iprec_at_recall_0.10  ,100_1,0.8,0.8,0.8,0.8,0.8,0.8
iprec_at_recall_0.10  ,100_2,1,1,0.8182,1,1,1
iprec_at_recall_0.10  ,100_3,0.0022,0.7333,0.0702,0.3077,0.5714,0.6111
iprec_at_recall_0.10  ,100_4,0.5161,0.8571,0.2281,0.4118,0.0298,0.0842
iprec_at_recall_0.10  ,100_5,0,0.0837,0.1846,0.1346,0,0.1622
iprec_at_recall_0.10  ,100_6,0.2941,0.2941,0.7692,0.7273,0.8667,0.7407
iprec_at_recall_0.10  ,100_7,1,0.0376,0.0717,0.0376,0.0294,0.1875
iprec_at_recall_0.10  ,100_8,0.2857,0.25,0.25,0.1111,0.5,0.0385
iprec_at_recall_0.10  ,101_1,0.0123,0.0123,0.0123,0.0123,0.0123,0.0123
iprec_at_recall_0.10  ,101_10,0.0081,1,0.8462,1,0.625,1
iprec_at_recall_0.10  ,101_2,0.8,0.8,0.3556,1,0.5833,1
iprec_at_recall_0.10  ,101_3,0.9167,0.9167,1,0.8182,1,1
iprec_at_recall_0.10  ,101_4,0.5455,0.9375,0.2581,0.1217,0.2239,0.25
iprec_at_recall_0.10  ,101_5,1,0.8333,1,0.2727,0.4167,0.5
iprec_at_recall_0.10  ,101_6,0.8,0.8,0.8,0.8,0,0.5714
iprec_at_recall_0.10  ,101_7,0.0087,0.75,0.8333,0.75,0.8,1
iprec_at_recall_0.10  ,101_8,0.028,1,0.0042,0.5,0.0286,1
iprec_at_recall_0.10  ,101_9,0.0127,0.1892,1,0.5,0.0267,0.4615
iprec_at_recall_0.10  ,102_1,1,1,1,1,1,1
iprec_at_recall_0.10  ,102_2,0.2143,1,0.0121,0.12,0.1042,0.1034
iprec_at_recall_0.10  ,102_3,1,1,1,1,1,1
iprec_at_recall_0.10  ,102_4,0.2,0.2,0.8,0.5,0.4444,0.4444
iprec_at_recall_0.10  ,102_5,0.4,0.1053,0.2857,0.3333,0.2857,1
iprec_at_recall_0.10  ,102_6,0.8,0.8,0.8,0.4286,0.0909,0.375
iprec_at_recall_0.10  ,102_7,0.6667,0.6667,0.6667,0.2,0.8333,1
iprec_at_recall_0.10  ,102_8,0.3636,0.5,0.0106,0.05,0.0882,0.033
iprec_at_recall_0.10  ,102_9,0.0312,0.5,0,0,0.009,0
iprec_at_recall_0.10  ,103_1,0.4286,0.2222,0.4286,0.4286,0.4286,0.4286
iprec_at_recall_0.10  ,103_10,0.0494,0.4,0.2,0.0482,0.0036,0.1364
iprec_at_recall_0.10  ,103_2,1,1,1,0.8,0.4444,1
iprec_at_recall_0.10  ,103_3,0.0022,0.1333,0.6,0.1111,0.0051,0.1154
iprec_at_recall_0.10  ,103_4,0.037,0.4,0.4,0.5,0,0.4
iprec_at_recall_0.10  ,103_5,0.0274,0.5714,0.5714,1,0.1667,1
iprec_at_recall_0.10  ,103_6,0.0203,0.15,0.0896,0.75,0,0.1333
iprec_at_recall_0.10  ,103_8,0,0.2,1,1,0.25,0.5
iprec_at_recall_0.10  ,103_9,0,0.7,0.1346,0.75,0,0.1197
iprec_at_recall_0.10  ,104_1,0.4667,0.4667,0.4667,0.4667,0.4667,0.4667
iprec_at_recall_0.10  ,104_10,0,0.0667,0.5,0,0,0
iprec_at_recall_0.10  ,104_12,0.0526,0.5,0.1667,0.3333,0,0.0667
iprec_at_recall_0.10  ,104_13,0.0336,0.4286,0.08,0.129,0.0755,0.0702
iprec_at_recall_0.10  ,104_3,0.5,0.3333,0.6667,0.6667,0.75,0.25
iprec_at_recall_0.10  ,104_4,0.0139,0.5,0.3333,0.4,0.0833,0.3333
iprec_at_recall_0.10  ,104_6,0.1429,1,0.0833,1,0,0.0278
iprec_at_recall_0.10  ,104_7,0.2,1,1,1,0.3846,1
iprec_at_recall_0.10  ,104_8,0.0039,0.3333,1,1,0.5,1
iprec_at_recall_0.10  ,104_9,0.9091,0.9,0.6667,1,0.9091,0.2632
iprec_at_recall_0.10  ,105_1,1,1,1,1,1,1
iprec_at_recall_0.10  ,105_2,0.0339,1,0.1277,0,0,0.0467
iprec_at_recall_0.10  ,105_3,0,0.2222,0.2,0.1667,0,0.3333
iprec_at_recall_0.10  ,105_4,0.0032,0.3333,0.5,0.2308,0.0068,0.0073
iprec_at_recall_0.10  ,105_5,1,1,1,0.6667,1,0.2857
iprec_at_recall_0.10  ,105_6,0.75,0.75,0.75,0.3333,0.375,0.4
iprec_at_recall_0.10  ,105_7,1,1,1,1,1,1
iprec_at_recall_0.10  ,105_8,0.0588,0,0.0278,0,0,0
iprec_at_recall_0.10  ,105_9,0.1875,0.5455,1,0.5714,0.375,0.4286
iprec_at_recall_0.10  ,81_1,0.7143,0.7143,0.7143,0.7143,0.7143,0.7143
iprec_at_recall_0.10  ,81_2,0.625,0.6111,0.5,0.5556,0.65,0.7222
iprec_at_recall_0.10  ,81_3,0.3333,1,0.6667,0.0851,0.0035,0.4211
iprec_at_recall_0.10  ,81_4,0.4074,0.4286,0.4286,0.4286,0,0.3846
iprec_at_recall_0.10  ,81_5,0.5,0.5,0.5385,0.4545,0.6667,0.4444
iprec_at_recall_0.10  ,81_6,0.4,0.4,0.3333,0.2174,0.3333,0.2083
iprec_at_recall_0.10  ,81_7,0.0063,0.037,0.0303,0.0119,0.0085,0.0092
iprec_at_recall_0.10  ,81_8,0.0505,0.12,0.0265,0.0303,0.0242,0.0316
iprec_at_recall_0.10  ,82_1,0.9167,0.9167,0.9167,0.9167,0.9167,0.9167
iprec_at_recall_0.10  ,82_10,0.0114,0.0026,0.5,0.0075,0.0037,0.0025
iprec_at_recall_0.10  ,82_2,0.625,0.625,0.25,0.24,0.24,0.24
iprec_at_recall_0.10  ,82_3,0.2857,0.2,0.25,0.2,0.1379,0.1071
iprec_at_recall_0.10  ,82_4,1,1,1,1,1,1
iprec_at_recall_0.10  ,82_5,0.1176,1,0.75,1,0.2,0.5
iprec_at_recall_0.10  ,82_6,0.1538,1,1,1,0.1053,1
iprec_at_recall_0.10  ,82_7,0.6667,0.5714,0.5,0.2778,0.5,0.4
iprec_at_recall_0.10  ,82_8,0.375,0.8889,0.0826,1,0.6667,0.25
iprec_at_recall_0.10  ,82_9,0.0018,1,1,1,0.8,1
iprec_at_recall_0.10  ,83_1,0.6364,0.6364,0.6364,0.6364,0.6364,0.6364
iprec_at_recall_0.10  ,83_2,0.0583,1,1,1,0.0816,1
iprec_at_recall_0.10  ,83_3,1,1,1,0.5,1,0.7143
iprec_at_recall_0.10  ,83_4,0.4211,0.4211,0.0615,0.1017,0.4,0.0889
iprec_at_recall_0.10  ,83_5,0.4167,0.6364,0.4545,0.2941,0.0184,0.45
iprec_at_recall_0.10  ,83_6,0.12,1,0.0345,0.0882,0.0638,0.0633
iprec_at_recall_0.10  ,83_7,1,1,0.7778,0.8889,0.3333,0.7778
iprec_at_recall_0.10  ,83_8,0.7273,0.7143,0.4706,0.6667,0.7,0.6667
iprec_at_recall_0.10  ,84_1,1,1,1,1,1,1
iprec_at_recall_0.10  ,84_2,0.25,0.4615,0.8,0.5,0.5714,0.625
iprec_at_recall_0.10  ,84_3,0.6667,1,0.6667,0.75,0.5,0.5
iprec_at_recall_0.10  ,84_4,1,1,1,1,0.5,1
iprec_at_recall_0.10  ,84_5,0.25,0.2,0.2,0.1562,0.0022,0.0167
iprec_at_recall_0.10  ,84_6,0.0698,0.1143,0.1905,0.1739,0.0536,0.082
iprec_at_recall_0.10  ,85_1,0.9167,0.9091,0.9167,0.9167,0.9167,0.9167
iprec_at_recall_0.10  ,85_2,1,1,1,1,1,1
iprec_at_recall_0.10  ,85_3,0.8,1,1,1,1,1
iprec_at_recall_0.10  ,85_4,0.0125,1,1,1,1,1
iprec_at_recall_0.10  ,85_5,0.6667,0.6923,1,0.4444,0,1
iprec_at_recall_0.10  ,85_6,0.8571,1,1,1,1,1
iprec_at_recall_0.10  ,85_7,0,1,0.5,0.5714,0.5,1
iprec_at_recall_0.10  ,85_8,0,0.6,0.4211,0.5,0.1429,0.4783
iprec_at_recall_0.10  ,85_9,0,0.2353,0.3913,0.375,0,0.375
iprec_at_recall_0.10  ,86_1,0.7143,0.7143,0.7143,0.7143,0.7143,0.7143
iprec_at_recall_0.10  ,86_2,0.1,0.25,0.0909,0.08,0.0833,0.0667
iprec_at_recall_0.10  ,86_3,1,1,0.8333,1,0.6,1
iprec_at_recall_0.10  ,86_4,0.1304,0.375,0.75,0.3636,0.75,0.6
iprec_at_recall_0.10  ,86_5,0.1,0.2667,0.8,0.8,0.4737,0.6667
iprec_at_recall_0.10  ,86_6,0.0625,0.0625,0,0.6,0,0
iprec_at_recall_0.10  ,86_7,1,1,1,1,0,0.75
iprec_at_recall_0.10  ,87_1,0.875,0.875,0.875,0.875,0.875,0.875
iprec_at_recall_0.10  ,87_2,0.4,0.4,0.4444,0.3846,0.4545,0.3846
iprec_at_recall_0.10  ,87_3,1,1,1,1,1,1
iprec_at_recall_0.10  ,87_4,0.9375,0.9333,0.8667,0.8182,1,0.8182
iprec_at_recall_0.10  ,87_5,0.8571,1,0.5,1,0.1034,1
iprec_at_recall_0.10  ,87_7,0.5,0.4545,0.4545,0.375,0.4118,0.25
iprec_at_recall_0.10  ,87_8,0.1111,0.6,0.087,0.122,0.0025,0.1154
iprec_at_recall_0.10  ,87_9,0.4,0.3333,0.4,0.6667,0.4,0.32
iprec_at_recall_0.10  ,88_1,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333
iprec_at_recall_0.10  ,88_10,0.2857,0.6364,0.9231,0.875,0.7143,0.7
iprec_at_recall_0.10  ,88_2,1,0.8889,0.9,0.9,0.8571,0.9
iprec_at_recall_0.10  ,88_3,0.55,0.6,0.55,0.3929,0.6,0.8462
iprec_at_recall_0.10  ,88_4,0.0312,0.1509,0.0126,0.013,0.0286,0.0178
iprec_at_recall_0.10  ,88_5,0.8,0.8,0.8,0.8889,0.9,0.4706
iprec_at_recall_0.10  ,88_6,0.5,0.6,0.1111,0.2,1,0.5
iprec_at_recall_0.10  ,88_7,0.25,1,1,1,1,1
iprec_at_recall_0.10  ,88_8,1,0.8889,1,1,1,1
iprec_at_recall_0.10  ,88_9,0,1,0.0013,0.0006,0,0.1429
iprec_at_recall_0.10  ,89_1,1,1,1,1,1,1
iprec_at_recall_0.10  ,89_10,0,1,1,0.4737,0.5,0.6923
iprec_at_recall_0.10  ,89_11,0.3571,0.375,0.5556,0.0078,0.6364,0.0769
iprec_at_recall_0.10  ,89_2,0.25,0.25,0.0588,0.0732,0.6667,0.0732
iprec_at_recall_0.10  ,89_3,0.2188,1,0.9091,0.9091,1,0.75
iprec_at_recall_0.10  ,89_4,1,1,1,1,1,1
iprec_at_recall_0.10  ,89_5,1,1,1,1,1,1
iprec_at_recall_0.10  ,89_6,0.0012,0.3333,0.0006,0.0005,0.0065,0
iprec_at_recall_0.10  ,89_7,0.7059,0.7059,0.8889,1,0.9,0.7778
iprec_at_recall_0.10  ,89_8,1,1,1,1,0.0909,1
iprec_at_recall_0.10  ,89_9,0.5,0.8571,0.5455,0.4783,0.2973,0.5
iprec_at_recall_0.10  ,90_1,0.75,0.75,0.75,0.75,0.75,0.75
iprec_at_recall_0.10  ,90_2,0.25,0.5,0.2,0.75,0.5,0.75
iprec_at_recall_0.10  ,90_3,0.0145,0.3333,0.3333,0.25,0.0781,0.25
iprec_at_recall_0.10  ,90_4,0.0024,1,1,1,0,0.3333
iprec_at_recall_0.10  ,90_5,0.8,1,0.4286,1,0.6667,1
iprec_at_recall_0.10  ,90_6,0.3333,0.2222,0.6667,0.6,0.5,0.15
iprec_at_recall_0.10  ,90_7,0,0.2941,0.2037,0,0,0
iprec_at_recall_0.10  ,90_8,0,1,1,1,0.4,1
iprec_at_recall_0.10  ,91_1,0.8889,1,0.8889,0.8889,0.8889,0.8889
iprec_at_recall_0.10  ,91_2,0.08,0.6,0.6,0.5,0.3,0.5
iprec_at_recall_0.10  ,91_3,0.0066,0.6667,0.0044,0.0159,0.0542,0.0181
iprec_at_recall_0.10  ,91_4,1,0.0021,1,1,1,1
iprec_at_recall_0.10  ,91_5,0.0044,0.0253,0.0185,0.0455,0.0007,0.0526
iprec_at_recall_0.10  ,91_6,1,1,0.0144,0,1,0.8571
iprec_at_recall_0.10  ,91_7,0,0.2308,0.1053,0.122,0.1333,0.1277
iprec_at_recall_0.10  ,91_8,1,1,1,0.75,0.2857,0.6667
iprec_at_recall_0.10  ,92_1,0.044,0.044,0.044,0.044,0.044,0.044
iprec_at_recall_0.10  ,92_2,0.25,0.5,0.5,0.5714,0.0102,0.3333
iprec_at_recall_0.10  ,92_3,1,0.4211,0.2667,0.1471,0.1111,0.1489
iprec_at_recall_0.10  ,92_4,0.0052,0.4375,0.2432,0.4667,0.0085,0.3684
iprec_at_recall_0.10  ,92_5,0.2857,0.1739,0.1667,0.3077,0.1724,0.2778
iprec_at_recall_0.10  ,92_6,0.4,0.7273,0.3571,0.2308,0.0135,0.3889
iprec_at_recall_0.10  ,92_7,0.25,0.1395,0.1579,0.4,0.1667,0.4
iprec_at_recall_0.10  ,93_1,0.2,0.2,0.2,0.2,0.2,0.2
iprec_at_recall_0.10  ,93_2,0.5,0.2,0.5,0.4,0.6667,0.4
iprec_at_recall_0.10  ,93_3,1,0.5,1,1,0.0014,0.0013
iprec_at_recall_0.10  ,93_4,0.0505,0.0575,0.0063,0.0072,0.1228,0.0072
iprec_at_recall_0.10  ,93_5,0.25,0.0211,0.1538,0.1538,0.2308,0.1538
iprec_at_recall_0.10  ,93_6,0.0417,0.0006,0.1667,1,0.5,1
iprec_at_recall_0.10  ,94_1,1,1,1,1,1,1
iprec_at_recall_0.10  ,94_2,0.1,0.75,1,1,0.4,1
iprec_at_recall_0.10  ,94_3,0.5,0.3333,0.5,0.5,0.6667,1
iprec_at_recall_0.10  ,94_4,1,0.3333,0.1111,1,1,0.069
iprec_at_recall_0.10  ,94_5,0.6667,0.7143,0.2273,0.3333,0.2778,0.5
iprec_at_recall_0.10  ,94_6,0.2407,0.234,0.069,0.2273,0.1212,0.1622
iprec_at_recall_0.10  ,94_7,0.1667,0.25,0.4,0.3,0.0103,0.2
iprec_at_recall_0.10  ,94_8,1,1,1,0.375,1,0.2727
iprec_at_recall_0.10  ,95_1,0.6364,0.6364,0.6364,0.6364,0.6364,0.6364
iprec_at_recall_0.10  ,95_2,0.1875,0.35,0.2041,0.0273,0.1558,0.4167
iprec_at_recall_0.10  ,95_3,1,0.2727,0.2,0.5,0.2727,0.5
iprec_at_recall_0.10  ,95_4,0.4545,0.4545,0.225,0.3333,0.1031,0.2308
iprec_at_recall_0.10  ,95_5,0.2941,0.4545,0.3333,0.34,0.6,0.34
iprec_at_recall_0.10  ,95_6,0.9231,0.9231,0.75,0.6667,0.1667,0.6061
iprec_at_recall_0.10  ,95_7,0.6667,0.6667,0.6667,0.5833,0.7143,0.5833
iprec_at_recall_0.10  ,95_8,1,1,1,1,0.4545,1
iprec_at_recall_0.10  ,96_1,1,1,1,1,1,1
iprec_at_recall_0.10  ,96_3,1,1,0.5,0.25,0.3333,1
iprec_at_recall_0.10  ,96_4,1,1,1,0.9167,1,0.9333
iprec_at_recall_0.10  ,96_5,0.2,0.0556,0.5,0.25,0,0.5
iprec_at_recall_0.10  ,96_6,0.5714,0.6667,1,0.3,1,0.4545
iprec_at_recall_0.10  ,96_7,1,1,1,1,1,1
iprec_at_recall_0.10  ,96_8,1,1,0.75,0.375,1,0.375
iprec_at_recall_0.10  ,97_1,0.7143,0.6667,0.7143,0.7143,0.7143,0.7143
iprec_at_recall_0.10  ,97_2,0.6923,0.7333,0.7692,0.6,0.5294,0.5556
iprec_at_recall_0.10  ,97_3,0.5,0.5,0.5,0.5714,0.3846,0.375
iprec_at_recall_0.10  ,97_4,0.5,1,1,1,1,1
iprec_at_recall_0.10  ,97_5,0.1538,1,1,1,0.1429,1
iprec_at_recall_0.10  ,97_6,0.1111,0.8333,1,0.0136,0.0385,0.0169
iprec_at_recall_0.10  ,97_7,0.0012,0.5,1,0.5,1,0.5
iprec_at_recall_0.10  ,97_8,0.0091,0.625,0.5,0.1948,0,0.2105
iprec_at_recall_0.10  ,98_1,0.8333,0.8333,0.8333,0.8333,0.8333,0.8333
iprec_at_recall_0.10  ,98_2,0.125,1,0.1915,1,0.375,0.3636
iprec_at_recall_0.10  ,98_3,0.0038,1,1,1,1,1
iprec_at_recall_0.10  ,98_4,0.0345,1,0.0882,0.1538,0.0286,0.0138
iprec_at_recall_0.10  ,98_5,0.4375,0.4375,0.0976,0.4,0.25,0.0727
iprec_at_recall_0.10  ,98_6,0.7143,0.7333,0.7857,0.5909,0.2,0.6923
iprec_at_recall_0.10  ,98_7,0.4545,0.1176,0.1,0.0746,0.24,0.0521
iprec_at_recall_0.10  ,98_8,0.75,1,0.4286,0.0177,0.6667,0.0177
iprec_at_recall_0.10  ,99_1,1,1,1,1,1,1
iprec_at_recall_0.10  ,99_2,0.25,0.0667,0.1053,0.0029,0.1,0.1111
iprec_at_recall_0.10  ,99_3,0.0195,0.4211,0.0124,0.0033,0.0195,0.0173
iprec_at_recall_0.10  ,99_4,0.381,0.45,0.0818,0.2963,0.0794,0.0978
iprec_at_recall_0.10  ,99_5,0,0.6,0.6,0.75,0.0437,0.75
iprec_at_recall_0.10  ,99_6,0.1167,0.7273,0.2903,0.0769,0.2593,0.1447
iprec_at_recall_0.10  ,99_7,0.0221,0.1837,0.093,0.4583,0.3333,0.4583
iprec_at_recall_0.10  ,99_8,0.2121,1,0.75,1,1,1
iprec_at_recall_0.10  ,all,0.4457,0.6256,0.5542,0.5438,0.4343,0.5198
iprec_at_recall_0.20  ,100_1,0.8,0.8,0.8,0.8,0.8,0.8
iprec_at_recall_0.20  ,100_2,0.8571,0.75,0.6316,0.9167,0.7857,0.6875
iprec_at_recall_0.20  ,100_3,0,0.7333,0.0645,0.3077,0.5385,0.6111
iprec_at_recall_0.20  ,100_4,0.3538,0.5,0.2047,0.3867,0.0249,0.0786
iprec_at_recall_0.20  ,100_5,0,0.0837,0.1846,0.1172,0,0.1591
iprec_at_recall_0.20  ,100_6,0.2833,0.2833,0.5333,0.6042,0.7429,0.7407
iprec_at_recall_0.20  ,100_7,0.7826,0.0376,0.0717,0.0376,0.0294,0.1875
iprec_at_recall_0.20  ,100_8,0.2857,0.25,0.25,0.1111,0.5,0.0385
iprec_at_recall_0.20  ,101_1,0.0123,0.0123,0.0123,0.0123,0.0123,0.0123
iprec_at_recall_0.20  ,101_10,0.0081,1,0.8462,1,0.5714,1
iprec_at_recall_0.20  ,101_2,0.6,0.6,0.3556,0.4444,0.3636,0.4444
iprec_at_recall_0.20  ,101_3,0.8824,0.8824,0.8,0.7,0.8571,0.8
iprec_at_recall_0.20  ,101_4,0.3125,0.9375,0.2558,0.1217,0.2239,0.2381
iprec_at_recall_0.20  ,101_5,0.7,0.7778,0.4615,0.25,0.3182,0.3
iprec_at_recall_0.20  ,101_6,0.8,0.8,0.8,0.5385,0,0.0672
iprec_at_recall_0.20  ,101_7,0.0087,0.5556,0.8333,0.6364,0.7143,1
iprec_at_recall_0.20  ,101_8,0.028,1,0.0039,0.5,0.0173,1
iprec_at_recall_0.20  ,101_9,0.0085,0.1892,1,0.5,0.0078,0.4615
iprec_at_recall_0.20  ,102_1,0.4419,0.6111,0.4419,0.4419,0.4419,0.4419
iprec_at_recall_0.20  ,102_2,0.1316,0.2778,0.0045,0.0584,0.1042,0.05
iprec_at_recall_0.20  ,102_3,1,1,1,1,1,1
iprec_at_recall_0.20  ,102_4,0.2,0.2,0.5,0.24,0.1765,0.2727
iprec_at_recall_0.20  ,102_5,0.3077,0.0633,0.2222,0.0909,0.2857,0.0851
iprec_at_recall_0.20  ,102_6,0.7143,0.7143,0.2593,0.375,0.0495,0.0984
iprec_at_recall_0.20  ,102_7,0.075,0.2963,0.3913,0.1786,0.2286,0.4857
iprec_at_recall_0.20  ,102_8,0.0126,0.0172,0,0.0287,0.0085,0.0269
iprec_at_recall_0.20  ,102_9,0.0273,0.087,0,0,0.0062,0
iprec_at_recall_0.20  ,103_1,0.2667,0.2105,0.2667,0.2667,0.2667,0.2667
iprec_at_recall_0.20  ,103_10,0.0044,0.1818,0.0667,0.0387,0,0.1176
iprec_at_recall_0.20  ,103_2,0.8571,1,1,0.7273,0.0923,1
iprec_at_recall_0.20  ,103_3,0,0.0877,0.0099,0.0569,0,0.0685
iprec_at_recall_0.20  ,103_4,0.0183,0.4,0.4,0.375,0,0.4
iprec_at_recall_0.20  ,103_5,0,0.5714,0.5714,1,0.1579,1
iprec_at_recall_0.20  ,103_6,0,0.0632,0.0881,0.1803,0,0.0743
iprec_at_recall_0.20  ,103_8,0,0.0088,0.6667,0.0172,0.0211,0.0104
iprec_at_recall_0.20  ,103_9,0,0.1078,0.0833,0.4231,0,0.1197
iprec_at_recall_0.20  ,104_1,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333
iprec_at_recall_0.20  ,104_10,0,0.0667,0.5,0,0,0
iprec_at_recall_0.20  ,104_12,0.0103,0.0408,0.0328,0.119,0,0.0196
iprec_at_recall_0.20  ,104_13,0.0227,0.4,0.0435,0.0552,0,0.0261
iprec_at_recall_0.20  ,104_3,0.1429,0.2308,0.3,0.6,0.75,0.0882
iprec_at_recall_0.20  ,104_4,0.0139,0.5,0.3333,0.4,0.0833,0.3333
iprec_at_recall_0.20  ,104_6,0.0215,0.8333,0.0465,0.1364,0,0.0172
iprec_at_recall_0.20  ,104_7,0.2,1,0.7273,1,0.3846,1
iprec_at_recall_0.20  ,104_8,0.0024,0.0769,0.1818,0.1333,0.0092,0.2222
iprec_at_recall_0.20  ,104_9,0.9091,0.9,0.4167,0.7143,0.9091,0.1915
iprec_at_recall_0.20  ,105_1,0.5,0.5,0.5,0.5,0.5,0.5
iprec_at_recall_0.20  ,105_2,0,0.7059,0,0,0,0
iprec_at_recall_0.20  ,105_3,0,0.2222,0.2,0.1667,0,0.2
iprec_at_recall_0.20  ,105_4,0,0.2619,0.3784,0.2222,0,0
iprec_at_recall_0.20  ,105_5,1,1,1,0.6,1,0.2821
iprec_at_recall_0.20  ,105_6,0.1395,0.1395,0.1667,0.3333,0.2,0.1842
iprec_at_recall_0.20  ,105_7,1,0.6667,1,1,1,1
iprec_at_recall_0.20  ,105_8,0.0588,0,0.0278,0,0,0
iprec_at_recall_0.20  ,105_9,0.1875,0.5455,1,0.5714,0.375,0.4286
iprec_at_recall_0.20  ,81_1,0.6471,0.6471,0.6471,0.6471,0.6471,0.6471
iprec_at_recall_0.20  ,81_2,0.625,0.6111,0.5,0.4722,0.65,0.7222
iprec_at_recall_0.20  ,81_3,0.3077,1,0.5455,0.0373,0,0.4211
iprec_at_recall_0.20  ,81_4,0.4074,0.3448,0.3448,0.3448,0,0.3846
iprec_at_recall_0.20  ,81_5,0.45,0.45,0.52,0.3478,0.5714,0.3333
iprec_at_recall_0.20  ,81_6,0.2051,0.2051,0.1795,0.2174,0.2778,0.2083
iprec_at_recall_0.20  ,81_7,0.0063,0.037,0.0303,0.0119,0.0085,0.0092
iprec_at_recall_0.20  ,81_8,0.0505,0.1,0.0215,0.0146,0.0242,0.0316
iprec_at_recall_0.20  ,82_1,0.84,0.84,0.84,0.84,0.84,0.84
iprec_at_recall_0.20  ,82_10,0.0029,0.0022,0.3333,0.0022,0.0037,0.0025
iprec_at_recall_0.20  ,82_2,0.6,0.6,0.1429,0.1957,0.1957,0.2
